Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Solyc06g011350.3,1182.404664436435,2.558831017406969,0.3461586032125434,7.392076908271529,1.4455286941835973e-13,1.0858811550707182e-09
Solyc07g006560.3,251.2589408245959,-7.882600233242531,1.1176498244085769,-7.052835388234183,1.7530820145969864e-12,9.876864070239422e-09
Solyc02g032100.4,135.59760831335194,-3.4439866784651576,0.49242488922510397,-6.993932991252186,2.6728525725286797e-12,1.2047081114901265e-08
Solyc05g024020.1,77.31174737811348,-3.1387165678070867,0.45775968762758773,-6.856690644984454,7.047401229823789e-12,2.6470039019218153e-08
Solyc02g088240.4,116.86251322144794,3.0674470193710115,0.4508245176296579,6.804082074992313,1.0169555213739852e-11,3.274015661383447e-08
Solyc04g009980.4,101.3717387925595,-4.058744084879402,0.5991803051595872,-6.773827594013435,1.2541912095404102e-11,3.5330566372753353e-08
Solyc11g011310.3,57.00235463678604,3.2314396220668766,0.4966825092896374,6.506046743398572,7.715422764128933e-11,1.6570992034183449e-07
Solyc08g062620.3,58.46616759432796,-4.295730429788518,0.6653191652321389,-6.456646154616152,1.0704879563457626e-10,2.0103763820173422e-07
Solyc07g052480.3,2597.54769544864,-2.813771375833761,0.4473025948680772,-6.2905321992679815,3.1637941430600004e-10,5.484558831384629e-07
Solyc10g085310.1,247.42073656741678,-2.504006685224462,0.41244537140453785,-6.071123253722886,1.2701865064237873e-09,1.746773022689241e-06
Solyc08g062960.4,612.6084240978732,2.7456654884498373,0.4526896652359366,6.065226797300151,1.3176757803388843e-09,1.746773022689241e-06
Solyc05g054930.3,149.94105473238147,-2.114861585815712,0.3505915454323323,-6.032266360581423,1.6167599834637702e-09,1.917647525649449e-06
Solyc05g024260.3,1700.0522975466536,2.5808791573204397,0.42728450818430025,6.040188932399186,1.5393387609616358e-09,1.917647525649449e-06
Solyc01g103920.3,591.9629616696965,5.415400383057059,0.9075901145581742,5.96679084114236,2.4196525137665456e-09,2.7264644525121435e-06
Solyc02g065230.3,42.82810675524371,-4.430679842490709,0.7524209983581606,-5.888564848879533,3.895636848583073e-09,3.990548728166733e-06
Solyc09g084450.3,392.2090309684525,-6.863136433785645,1.1704639232073295,-5.863603565822974,4.529281226068078e-09,4.3019897922323495e-06
Solyc08g062437.1,2092.943728843455,2.92464474091087,0.49894119382773866,5.861702294961467,4.581458777670233e-09,4.3019897922323495e-06
Solyc06g082210.1,39.57960396303126,-3.1784989904795435,0.5485505403035852,-5.79435941986396,6.858244280411061e-09,5.519906896547989e-06
Solyc03g005280.4,326.82635203247213,-2.121786098470436,0.3666675105312899,-5.786676041725196,7.1792843735367764e-09,5.579046642828441e-06
Solyc08g076080.3,54.29583548993105,-2.7301296854050774,0.4735804665142756,-5.764869707358971,8.172094940897152e-09,6.1388777196019405e-06
Solyc02g085145.1,108.0680139227928,-2.2091759108546456,0.3857149296531654,-5.727483540347103,1.0193132385455051e-08,6.960982770867122e-06
Solyc12g096780.2,492.3539802975047,-5.18956021505782,0.90997360791913,-5.7029788225671485,1.1773161414889086e-08,7.5805704470268695e-06
Solyc03g059205.1,40.1207170811748,4.121722744701897,0.7250149737692098,5.685017404914926,1.3079933804100295e-08,7.966740221870384e-06
Solyc08g081480.3,545.3579229448577,-2.1274337210610845,0.3773964876033125,-5.637131745903433,1.729058323859672e-08,9.741514596625391e-06
Solyc06g076550.4,57.7148637548828,5.354414352233081,0.954799557960569,5.607893622898185,2.048038357481869e-08,1.0989188672431285e-05
Solyc04g014790.1,38.521277829451286,-2.625502198713715,0.47369866726025295,-5.542557706355649,2.980851204375476e-08,1.4928102831512384e-05
Solyc01g057000.3,152.05705904770022,5.456491641788141,0.9871139180915462,5.5277223244279075,3.244149782405709e-08,1.5893512933977185e-05
Solyc12g005300.2,771.8290401092208,-2.374040995176168,0.4297814655457728,-5.52383289065621,3.3168295110755554e-08,1.5903844651403982e-05
Solyc02g079930.3,205.56939737714157,3.0220208937225195,0.5502396591236778,5.492190254943543,3.969793962943727e-08,1.825781158140813e-05
Solyc03g045110.3,34.36038884266352,2.852127479264383,0.5203316894645255,5.481364170226715,4.2205869642417325e-08,1.9023029565230337e-05
Solyc03g117250.4,1416.9211679523946,-3.0563787917975334,0.5587700270838838,-5.469833104234674,4.5045955640531523e-08,1.9905012868921928e-05
Solyc05g050090.4,291.23436456398434,-2.1782181428094556,0.3993521918824733,-5.4543788342358495,4.9144331084322325e-08,2.089654047766581e-05
Solyc02g087890.4,98.8777921034704,3.941829639064076,0.7255784193658296,5.43267210525544,5.5516365430152884e-08,2.301163287529432e-05
Solyc03g007230.4,880.461675704864,2.8736215106722938,0.5345836214616878,5.375438743923879,7.639642209276807e-08,3.020473277688809e-05
Solyc09g082760.3,2007.1404875997157,-2.979788040155383,0.5547247291672901,-5.371651710260711,7.801868940573958e-08,3.031429628358185e-05
Solyc12g088190.2,549.7421175310725,2.813849249761174,0.5254051667892765,5.355579708049808,8.528254004043011e-08,3.203212203918555e-05
Solyc07g006570.4,639.8314711683119,-4.711628274307395,0.8817841857370532,-5.343289605913159,9.127475826286573e-08,3.317690245503133e-05
Solyc10g081300.1,183.7740522094056,-3.4623925496948087,0.6477382554304288,-5.34535751233963,9.023876186054998e-08,3.317690245503133e-05
Solyc08g081610.4,273.35188723566034,-4.376006267158478,0.8219103721663026,-5.32418912736759,1.0140435987893551e-07,3.6273788162407785e-05
Solyc06g072350.3,4433.541373907286,-2.9810263058357758,0.5624549129679561,-5.300027143696777,1.1578546560932287e-07,3.994377924166679e-05
Solyc03g114100.1,362.57863582393867,-2.098141455328641,0.39601390737097136,-5.298150939338549,1.1698124911031276e-07,3.994377924166679e-05
Solyc09g098160.3,1004.2042898211272,-2.7955918939582305,0.5283049599792984,-5.2916253030593845,1.212340828786429e-07,4.07780789813895e-05
Solyc05g014000.4,688.2807002696435,-3.307257018853764,0.6287801502310364,-5.259798703312373,1.442131858597925e-07,4.710128052951136e-05
Solyc02g037555.1,111.61411401470403,-3.824689042792337,0.7292535566787035,-5.2446628580207655,1.5656835675990523e-07,4.969611954846795e-05
Solyc06g068040.3,293.5718230389466,-2.206912858870525,0.42123539806799143,-5.239143882476629,1.6132322787352033e-07,5.0494170324411863e-05
Solyc01g006090.3,68.35482163401727,-2.172709608734062,0.4150417802257667,-5.234917813701049,1.6505829209184312e-07,5.095552973399693e-05
Solyc01g107520.3,117.58316626044002,-4.3826747112607904,0.8384986616264345,-5.226811814773471,1.7245786602008562e-07,5.252041173822499e-05
Solyc04g078590.3,101.50401077354482,-4.100840254749634,0.7884312803748376,-5.201265293279592,1.9793632360537285e-07,5.8693328799614246e-05
Solyc09g089740.3,43.98476835732225,-3.1235154308818234,0.6021113362396588,-5.187604422778327,2.1301648490406234e-07,6.154537825381985e-05
Solyc01g090730.3,75.52314327168749,-2.5028954491783697,0.4836803061716959,-5.174689598153489,2.2829018623959558e-07,6.462928121184048e-05
Solyc10g084150.2,1190.2020337940871,-2.1358902715226784,0.4128311077043401,-5.1737629060946455,2.2942591839488988e-07,6.462928121184048e-05
Solyc08g083130.4,171.5130183014206,3.208796821305691,0.6229550902662434,5.150928006598823,2.592006810938559e-07,7.211538949544613e-05
Solyc03g123390.4,1095.6539884645679,-2.270140929245904,0.4410270231368064,-5.147396440924453,2.641267336415591e-07,7.258975694324604e-05
Solyc08g081620.4,703.0307974372639,-2.2146245694360642,0.4333488548193702,-5.110489031658272,3.213259675544292e-07,8.535438305723508e-05
Solyc02g090400.4,98.8145333971413,-2.8027393506986455,0.5511460351291236,-5.085293501280498,3.6705800031733497e-07,9.61862685482728e-05
Solyc06g009150.1,110.59043127602914,-3.0801616109833954,0.607250546508376,-5.072307680403067,3.9302025523796134e-07,0.00010064891445503064
Solyc01g111500.3,252.886680977547,-2.06626608007692,0.4086602309050519,-5.056195645709886,4.2770256721025056e-07,0.00010709657704489804
Solyc06g006110.3,1147.2029845360182,-2.584094477739803,0.5121064880318372,-5.046010035278351,4.511317224950366e-07,0.00011050765758856679
Solyc11g069770.2,39.36168792086668,-5.078772807900542,1.0076083867052443,-5.040423318138017,4.645032227829172e-07,0.00011243125509413978
Solyc05g053660.3,151.7367939931702,-2.0462272922063653,0.40644656188344985,-5.034431298235779,4.792695189284924e-07,0.00011274473312241708
Solyc01g081510.4,110.20238852533005,-2.7343169621299457,0.5431666561757279,-5.034029484397006,4.80275753450126e-07,0.00011274473312241708
Solyc04g076190.1,681.2662310705392,-7.142695809536201,1.4247286898731066,-5.013372623367587,5.348417801066559e-07,0.00012258267351384592
Solyc01g110340.4,252.0066306955396,-2.277292684903069,0.455535371747339,-4.9991566542195125,5.758160751716278e-07,0.00012976591070067804
Solyc03g005480.4,40.74870821284288,-3.434099242783166,0.6889512624444275,-4.9845314610482605,6.211213930175482e-07,0.0001372312913043477
Solyc03g031530.4,131.43193500597644,-2.5824193855659723,0.5237454686608143,-4.930676330563897,8.19454107762939e-07,0.00017421903559005278
Solyc02g072030.1,41.98205236822707,-3.7202655617859044,0.7586050069161085,-4.904087803097396,9.386249998692114e-07,0.00019769021492572475
Solyc03g013440.4,120.92085750158651,3.0462058633445452,0.6232515175990002,4.887602801321172,1.0207119986357824e-06,0.00020845850360035794
Solyc06g035580.3,209.04153733790068,-3.2507254428724988,0.6652542537873084,-4.886440671917603,1.026752480459697e-06,0.00020845850360035794
Solyc10g076410.1,59.94447123555421,-8.878495547434047,1.8200249470095051,-4.878227390246689,1.070434787996658e-06,0.0002153867712704704
Solyc02g037550.3,601.1081706469968,-3.392353977502486,0.696346975050048,-4.871643159300966,1.1067392589012835e-06,0.0002207210260053038
Solyc03g119770.4,35.81121665368709,-3.9016107093104964,0.804715540362539,-4.84843465002894,1.2443951069612313e-06,0.0002459972643024413
Solyc03g113210.3,441.52913451728597,-2.4295478611092927,0.5052518923296613,-4.808587356114419,1.5200060350675797e-06,0.00028545713338569146
Solyc05g014550.1,90.17156847808997,-2.0829278400040807,0.4334999269097448,-4.804909322251739,1.5482165618885722e-06,0.0002883521358571972
Solyc02g077430.4,403.92708475582856,-3.713225006212073,0.776490202009438,-4.782062924429457,1.735053448517389e-06,0.0003178956464698201
Solyc01g017600.3,1128.0165427895845,-2.939594289984681,0.6150532757590508,-4.779414086294985,1.75806776252271e-06,0.00031951463787267576
Solyc04g008900.4,48.00156142960275,-2.888954578541242,0.6058916656740588,-4.768104171440054,1.8596762411103075e-06,0.00033261637912430073
Solyc04g014510.3,4439.275748971721,-3.902785394030684,0.8239624020618161,-4.736606165845277,2.1732691551411653e-06,0.0003796650672888473
Solyc06g062430.3,123.66736679847567,3.4927751828182374,0.7415750049719383,4.709941893133799,2.477874249885936e-06,0.0004071313713325182
Solyc02g082260.3,1125.3083161813008,-2.34929954118056,0.4983025433512606,-4.7146047567421405,2.4218038389498225e-06,0.0004071313713325182
Solyc01g066680.3,295.5599164906068,-3.819201766220521,0.8110956722080145,-4.7086945437936505,2.4930834772758037e-06,0.0004071313713325182
Solyc11g071990.2,247.80669706305025,2.168213641249791,0.4598221479963996,4.71533102678379,2.4131809067723895e-06,0.0004071313713325182
Solyc01g091670.3,35.69619291487619,-8.039577065076278,1.7113254371921363,-4.697865695415154,2.628942014424221e-06,0.00042622904487096575
Solyc10g086640.3,101.04017888203283,-3.0339139869278986,0.6473446973994388,-4.68670555133295,2.7763796026122665e-06,0.00044691779088907164
Solyc12g057160.1,296.47688051846524,2.0947483136907152,0.44756765586534347,4.6802942219778,2.8646351103007727e-06,0.0004526686478046439
Solyc02g080200.4,311.1638207660445,-6.061561345561553,1.2952768921320728,-4.679741746634577,2.8723649554519025e-06,0.0004526686478046439
Solyc12g096770.1,1480.168365370136,-3.0427674355977263,0.651265053592911,-4.6720876835189165,2.9815361842920325e-06,0.00046339240999451894
Solyc01g095160.3,397.5257107409575,-5.255010917827274,1.1265002767874785,-4.664899801723409,3.0876745502594025e-06,0.0004766016004427801
Solyc04g007780.3,209.3790840272014,-3.0637342263266154,0.6583687242060936,-4.653523342897367,3.263106434206939e-06,0.000499077785030676
Solyc07g063690.1,375.0290278689198,-2.9748809973365122,0.6408230690788331,-4.642281373566698,3.4458316673815217e-06,0.0005177017497073999
Solyc07g048060.3,667.823870436304,2.1883936999713387,0.47238324412477656,4.6326658008921475,3.609870224522549e-06,0.0005352107590778959
Solyc10g079350.3,487.7706671427969,-5.7306618687701,1.239399597849525,-4.623740300314231,3.768816723425648e-06,0.0005551245338504601
Solyc12g098900.2,298.16442320458776,4.000537520863135,0.8658475293690919,4.620371815091008,3.830529493941746e-06,0.0005605507316589039
Solyc09g097960.3,2957.2238260001177,-6.281509472407997,1.3614844586036237,-4.613721025394948,3.955232308842947e-06,0.0005713789443082349
Solyc11g065600.2,78.49042038634506,-3.2224381848940533,0.6990425467341342,-4.609788345429049,4.030791228589559e-06,0.0005785854211942312
Solyc09g056430.4,438.4642965195744,-4.118193091104708,0.8945726008724185,-4.603531437346172,4.153864595843925e-06,0.000588751525358105
Solyc06g051060.4,91.61375477162208,-2.5161736907474506,0.5482344424512369,-4.589594333944558,4.441082598638409e-06,0.0006139894845341362
Solyc10g008720.4,88.1838046170365,-2.6090154178693665,0.5686203650359278,-4.588325670862172,4.468152088374083e-06,0.0006139894845341362
Solyc12g088390.1,168.73140780642953,-4.978128545384742,1.0874546264509852,-4.577780464856131,4.699354953557973e-06,0.00063797989899628
Solyc10g024490.2,18.596050140399495,4.409406923985903,0.9723454175386937,4.534815349001667,5.765390214100205e-06,0.0007688096678400132
Solyc06g067980.3,375.75756400075267,3.584699815680918,0.7908719682313315,4.532591822286444,5.826433528125897e-06,0.0007723794469990896
Solyc08g075880.4,140.7319832377987,-2.12970076180982,0.4736007694932691,-4.496827072490826,6.8975041610443386e-06,0.000888240878704544
Solyc07g042560.4,64.00814067312257,-4.939896602240006,1.099723399029819,-4.491944616799103,7.057577891424773e-06,0.0008985851715319134
Solyc05g051735.1,58.72836840929123,-3.4722630074871588,0.7770416249059112,-4.468567572435519,7.87451379606875e-06,0.000991396887755337
Solyc12g096820.1,125.79257343176599,-3.9028787731847814,0.8740676892662347,-4.465190535141716,7.999752651280756e-06,0.0010015690319403507
Solyc03g033820.1,5.475384660637874,4.99269662174519,1.1207030189334146,4.454968477283834,8.390552204092175e-06,0.0010332758714285315
Solyc10g075100.2,140.42857051813135,2.1539485396355045,0.4836633168584588,4.453404805694298,8.451918971734876e-06,0.0010351763366685716
Solyc02g032380.3,8.149986263823259,4.649936659624959,1.0458255800061353,4.4461875369291315,8.740764956175009e-06,0.0010647669137965406
Solyc10g052500.2,48.15386440947991,-3.6704958370185437,0.8279674722608203,-4.433140141358464,9.287045661212327e-06,0.0011132598990483032
Solyc12g089240.2,150.69871370281504,-8.47229388293575,1.9134067040548424,-4.427858366431706,9.517336088982381e-06,0.0011199157393134492
Solyc02g084680.3,28.097725643146617,-4.174930475591252,0.9432326732350099,-4.42619365725794,9.591042673389054e-06,0.0011199157393134492
Solyc01g109800.2,87.14620235132506,-2.528328491478359,0.5746949954022234,-4.39942667276719,1.0853724314528602e-05,0.001230385307599843
Solyc01g095960.4,81.37094230698827,-5.670354280479311,1.2909091010275604,-4.392527929321842,1.1204023152579258e-05,0.0012624693288326308
Solyc06g050800.4,249.97018872000316,3.0014170622880245,0.6858867697546402,4.375965822116251,1.2089595811681582e-05,0.0013487679762973074
Solyc10g083860.3,185.80966989274884,-2.918177968743594,0.6676704423090573,-4.370686170637462,1.238567004466896e-05,0.0013749924144170428
Solyc01g080790.3,35.12424012019246,-5.545426942940189,1.2694756665915266,-4.368281400642645,1.2522807473202402e-05,0.0013766536059321433
Solyc09g072690.1,281.76350014842035,-2.2249122865863007,0.5093023378795397,-4.368549133015246,1.2507468054814449e-05,0.0013766536059321433
Solyc07g066190.3,47.036314550320704,-2.254004745811755,0.5171490054695691,-4.358520894311936,1.3094442258809158e-05,0.0014069848647011796
Solyc01g109680.3,112.99033374706696,-2.4237173968128305,0.5566225965584993,-4.354328070398603,1.3347568846700194e-05,0.0014144589062362299
Solyc10g086310.1,47.399736408232116,-4.095709122780886,0.9456435844886508,-4.331134044541324,1.4834333554945228e-05,0.0015265138858184734
Solyc03g094010.3,19.880675091807923,-3.912083161797441,0.9054090591458032,-4.320790831812801,1.5547099562499577e-05,0.0015711633889708093
Solyc04g009900.4,830.4265754980336,-3.7174997972549826,0.863804176073483,-4.303637213417151,1.6801670816277184e-05,0.0016754090863523126
Solyc08g083240.3,142.5786767588325,-2.7730433394918985,0.6445574511032288,-4.302243864756414,1.6907707164071508e-05,0.0016785554566057953
Solyc05g055650.3,58.14279155415512,-3.265760399928921,0.7596791965244076,-4.298867752164378,1.7167286481315e-05,0.0016968507374689247
Solyc09g083100.1,81.47402898446087,-9.237295002947311,2.1565917631097458,-4.283284004399325,1.841548657188212e-05,0.0017888422645859286
Solyc06g062370.4,2207.91116299998,-5.482695162993869,1.283498982057681,-4.271678621983881,1.94007037181186e-05,0.0018380748511251663
Solyc01g111970.4,55.80133478052245,-3.605247914094883,0.8470078891499924,-4.256451398242464,2.0769716079716702e-05,0.0019502763398853984
Solyc12g057060.2,915.8493834163608,-5.1773079306084,1.220271885091671,-4.242749500222619,2.2079784995804314e-05,0.0020393034207600246
Solyc03g020040.3,35.64646207805156,-4.388984848178076,1.0342395478868465,-4.243683058867387,2.1988084651877295e-05,0.0020393034207600246
Solyc01g100000.3,384.9288389339719,-4.730933426736675,1.1157636319271185,-4.240085705756091,2.234344599511209e-05,0.00205523224059529
Solyc08g074630.2,3105.2749926533033,-6.0588546231421665,1.4308141505045626,-4.234550392869381,2.2900942825822166e-05,0.0020896958370207348
Solyc03g034160.4,20.458269564304636,-3.7272073202633553,0.8811475410043691,-4.229946912199207,2.3374646750415793e-05,0.002115546342037632
Solyc07g017610.3,1622.8836442035265,2.6759019874124284,0.6334502110096129,4.224328827908182,2.3965391976915297e-05,0.0021430067869094857
Solyc07g064990.3,50.234539424968666,-6.551155028351278,1.5514625338557542,-4.222567342357986,2.415351987375796e-05,0.0021430067869094857
Solyc06g066770.1,175.05084926177187,-2.8352674341299378,0.6712585832539367,-4.22380808955311,2.402086155138445e-05,0.0021430067869094857
Solyc03g111815.1,504.5257806474342,-2.2606106039932503,0.5357047248823674,-4.219881772537373,2.4443046946014343e-05,0.002145284473573524
Solyc02g072220.1,67.14002723664404,-5.0752394455256695,1.2031727253323137,-4.218213510553025,2.4624558989949933e-05,0.002145284473573524
Solyc05g005540.4,214.57346952286008,-4.212101271476996,1.0004361506529094,-4.210264961665045,2.5507136431308947e-05,0.0022024092973792274
Solyc03g034400.3,168.54900926340613,-2.403848172890406,0.5708797320255714,-4.210778624704671,2.5449203573827127e-05,0.0022024092973792274
Solyc10g009080.4,130.56119519285863,-3.634146958864241,0.8640362455421299,-4.206012163973557,2.599162496338392e-05,0.002218739621874318
Solyc03g082420.3,4165.523295661948,-2.8109464166516367,0.6686258700566775,-4.2040646982644585,2.6216394732268083e-05,0.0022289040572192956
Solyc05g046200.3,28.40201217454506,-7.753100859478893,1.8483350753717211,-4.194640334853601,2.7330490266156615e-05,0.0022834676920862633
Solyc04g082830.3,128.90304859235172,3.584260841467026,0.8557915652719699,4.188240439513973,2.8112559176975148e-05,0.002337803076060192
Solyc12g070090.1,42.75197891117692,2.9646466952047428,0.7084225442947159,4.184856508422182,2.8534629147396996e-05,0.0023641779502416864
Solyc01g057165.1,59.98865702398274,3.9416245476195617,0.9427062946618023,4.181179832933679,2.900003830775964e-05,0.0023765267756497136
Solyc09g098610.2,36.036807723574825,-3.469505926634338,0.8296934163501705,-4.181672239725281,2.893729151713394e-05,0.0023765267756497136
Solyc01g098790.2,33.812779784245706,2.180771956819581,0.5227124586799161,4.17202980454495,3.0189813488668123e-05,0.0024473296287072835
Solyc11g008680.2,78.71379325038404,-2.623801676270951,0.6290924066637263,-4.170773082742791,3.03568031444028e-05,0.002452046292696278
Solyc06g073080.4,267.8951961635118,3.4006547099956355,0.8168072531134863,4.163350284945562,3.136116864930437e-05,0.0025050436611194463
Solyc02g094400.4,1076.1030359940974,-4.387562409483652,1.0545895838368748,-4.160445425148752,3.176275122984286e-05,0.0025204414144920375
Solyc02g071710.3,209.3020256195958,-2.348147516854309,0.5674313383329409,-4.1382055558527,3.500327082589592e-05,0.002687029580240138
Solyc10g078770.2,123.92399387617958,5.320534283150644,1.285704072204977,4.138226204748618,3.5000121430671484e-05,0.002687029580240138
Solyc09g090090.2,14.453320554645016,-6.89496166081294,1.6670307183267847,-4.136073549822454,3.53298994281485e-05,0.0026927972454053096
Solyc07g008850.3,74.91678100006955,-2.04125071028706,0.49355383135209896,-4.135821830609682,3.53686539155117e-05,0.0026927972454053096
Solyc09g082810.3,877.5650362994129,2.8075311808593906,0.6789963768901787,4.134824980536653,3.55225250001647e-05,0.002695406139406437
Solyc02g084130.4,52.58457912497979,3.134185581088167,0.7600264786755135,4.123784722013981,3.726972520292657e-05,0.0027997017572438444
Solyc04g077400.4,16.389286823193522,-3.8722207614804938,0.9401131102869408,-4.118888162615472,3.807048492883334e-05,0.002812971961823568
Solyc01g110060.3,346.38470141560856,-2.578889322318755,0.6259988421171804,-4.1196391252046665,3.7946624711100205e-05,0.002812971961823568
Solyc08g066890.4,275.77712757230904,-5.979846568338415,1.4554528247759704,-4.10858151260166,3.9809669843424026e-05,0.002900993719275985
Solyc10g007880.4,96.42395111346471,3.2122528880890395,0.7850356573319416,4.091856029834811,4.2793431192659244e-05,0.0030811270458714654
Solyc09g091760.3,98.52824035437284,-2.7828650627839857,0.6800189640194539,-4.092334493636818,4.2705203329663245e-05,0.0030811270458714654
Solyc01g099150.5.1,28.369820654897193,-8.05256635319201,1.9813794641916256,-4.064121234080389,4.821376259494726e-05,0.0033743644529184206
Solyc03g093130.3,678.9867119151987,2.311668405108874,0.5689453038741918,4.063076695365504,4.8430108167957774e-05,0.0033790121290188744
Solyc08g014000.3,615.8219536338767,-5.526631094576436,1.3615492208881215,-4.059075507363211,4.9267382109495806e-05,0.0034163270307419297
Solyc02g080770.2,18.68477489225012,-4.967535352925153,1.2238105960704688,-4.05907202378816,4.9268117012385834e-05,0.0034163270307419297
Solyc03g112010.4,378.5152187674374,-2.0466371654513673,0.5044277117755183,-4.057344823993665,4.963377367158562e-05,0.0034311249185977103
Solyc12g049616.1,51.631759563503856,-8.545853868551255,2.1086107900071913,-4.052836070578065,5.0600459674031576e-05,0.00346629477838766
Solyc03g115880.1,32.4122250611512,-3.2344623097976406,0.7982210775888761,-4.052088325665024,5.076249287305739e-05,0.003466616786021883
Solyc02g079870.4,64.45230594119933,-2.8625548693244642,0.7066308089789214,-4.050990747857208,5.1001224358641435e-05,0.003468279666404812
Solyc03g033510.3,31.965471029434514,-8.191284413470616,2.025349731722814,-4.04438022982969,5.246171881843151e-05,0.0035397523811142896
Solyc08g006020.4,86.96941531384087,-3.8455110618942436,0.9519826279729375,-4.039476088006474,5.357072889332099e-05,0.003603790884596662
Solyc05g050900.4,44.76458460045368,-2.7637866680363183,0.6857353755476069,-4.030398265262667,5.568242562372605e-05,0.0037016493919064604
Solyc09g098110.4,231.3493206429051,-2.0379500066819203,0.506757628912533,-4.021547758551206,5.781698219422748e-05,0.0038322456197915013
Solyc08g007800.3,69.35990464108451,-2.1096992172257556,0.5251749992324379,-4.017135660130731,5.8909814464292614e-05,0.003859277845253774
Solyc01g100800.2,60.133970386067574,-2.7420783935643165,0.6824592510476253,-4.017937172593124,5.870984485049715e-05,0.003859277845253774
Solyc07g051940.4,20.981556913933627,-6.890920268429354,1.7162953568876838,-4.014996743290906,5.944661563805188e-05,0.003874510154964197
Solyc12g056980.1,400.5476158590774,-2.4974528793063144,0.6237444725318511,-4.003967953686009,6.228880617351656e-05,0.003987899249790821
Solyc02g081440.4,184.24990130054098,-3.66017929484567,0.9151158493616771,-3.9996895446612175,6.342563189800234e-05,0.004047823972427011
Solyc03g034100.4,21.102175660320118,-5.6340750925794545,1.4088360460567262,-3.9990991913849716,6.358402938583431e-05,0.004047823972427011
Solyc12g011037.1,12.204747422742383,-4.659674228787661,1.1697861736175286,-3.9833555344373393,6.79489837280009e-05,0.004241823538211158
Solyc08g005880.4,46.573655844408606,-2.2612699263815927,0.5678466792444749,-3.9821839398448766,6.828489880676694e-05,0.004251017899196961
Solyc02g081120.4,112.8302181603393,-2.3938853216060116,0.6019303627447552,-3.9770137374198615,6.978613490631852e-05,0.004312424303067414
Solyc02g077970.4,58.21879020249238,3.6937163593144766,0.930338295034604,3.9702937942343746,7.178406027994433e-05,0.004395993430621808
Solyc04g008820.3,266.5374584576964,-3.009629419429979,0.7580158834809954,-3.970404163048696,7.175081356236858e-05,0.004395993430621808
Solyc05g055250.2,285.19201334766586,-2.4476053373040947,0.6188503629344226,-3.9550842722273054,7.650767874800981e-05,0.004622458574437397
Solyc04g006950.4,21.712653113305624,-8.628056432809256,2.1849551773595413,-3.9488482519975654,7.852811032186631e-05,0.004681771148713172
Solyc01g111950.4,26.393945243698578,-2.5518777355301223,0.646629611544452,-3.94642882102948,7.932548934675774e-05,0.004704419020838243
Solyc03g121090.4,1419.8209340836013,-2.7215090775236277,0.6909536758033851,-3.938772124425385,8.189966885870011e-05,0.004831651668585513
Solyc09g074630.3,65.63555480560107,-2.862360690322733,0.7277764592583913,-3.9330218144723945,8.388462173269362e-05,0.004897471076082858
